"definition","uni_lemma","gloss","category","item","type","choices","complexity_category","itemID"
"таз","sink","sink","household","NA","word","understands; produces",,"item_236"
"тарелка","plate","plate","household","NA","word","understands; produces",,"item_237"
"телевизор","tv","tv","household","NA","word","understands; produces",,"item_238"
"телефон","telephone","telephone","household","NA","word","understands; produces",,"item_239"
"тряпка","rag","rag","household","NA","word","understands; produces",,"item_240"
"фотоаппарат","camera","camera","household","NA","word","understands; produces",,"item_241"
"холодильник","refrigerator","refrigerator","household","NA","word","understands; produces",,"item_242"
"чайник","teapot","teapot","household","NA","word","understands; produces",,"item_243"
"часы","watch (object)","watch (object)","household","NA","word","understands; produces",,"item_244"
"чашка","cup","cup","household","NA","word","understands; produces",,"item_245"
"ветер","wind","wind","outside","NA","word","understands; produces",,"item_246"
"грязь","mud","mud","outside","NA","word","understands; produces",,"item_247"
"двор","yard","yard","outside","NA","word","understands; produces",,"item_248"
"дерево","tree","tree","outside","NA","word","understands; produces",,"item_249"
"дождь","rain","rain","outside","NA","word","understands; produces",,"item_250"
"дом","house","house","outside","NA","word","understands; produces",,"item_251"
"елка","fir","fir","outside","NA","word","understands; produces",,"item_252"
"звезда","star","star","outside","NA","word","understands; produces",,"item_253"
"зоопарк","zoo","zoo","outside","NA","word","understands; produces",,"item_254"
"камень","rock (object)","rock","outside","NA","word","understands; produces",,"item_255"
"качели","swing (object)","swing (object)","outside","NA","word","understands; produces",,"item_256"
"лужа","puddle","puddle","outside","NA","word","understands; produces",,"item_257"
"луна","moon","moon","outside","NA","word","understands; produces",,"item_258"
"магазин","store","store","outside","NA","word","understands; produces",,"item_259"
"мороз","frost","frost","outside","NA","word","understands; produces",,"item_260"
"небо","sky","sky","outside","NA","word","understands; produces",,"item_261"
"горка","slide (object)","slide (object)","outside","NA","word","understands; produces",,"item_262"
"палка","stick","stick","outside","NA","word","understands; produces",,"item_263"
"парк","park","park","outside","NA","word","understands; produces",,"item_264"
"песок","sand","sand","outside","NA","word","understands; produces",,"item_265"
"работа","work (place)","work (place)","outside","NA","word","understands; produces",,"item_266"
"снег","snow","snow","outside","NA","word","understands; produces",,"item_267"
"солнце","sun","sun","outside","NA","word","understands; produces",,"item_268"
"трава","grass","grass","outside","NA","word","understands; produces",,"item_269"
"улица","street","road","outside","NA","word","understands; produces",,"item_270"
"цветы","flower","flower","outside","NA","word","understands; produces",,"item_271"
"церковь","church","church","outside","NA","word","understands; produces",,"item_272"
"мама","mommy","mommy","people","NA","word","understands; produces",,"item_273"
"папа","daddy","daddy","people","NA","word","understands; produces",,"item_274"
"бабушка","grandma","grandma","people","NA","word","understands; produces",,"item_275"
"дедушка","grandpa","grandpa","people","NA","word","understands; produces",,"item_276"
"брат/имя брата","brother","brother","people","NA","word","understands; produces",,"item_277"
"сестра/имя сестры","sister","sister","people","NA","word","understands; produces",,"item_278"
"няня","babysitter","babysitter","people","NA","word","understands; produces",,"item_279"
"девочка","girl","girl","people","NA","word","understands; produces",,"item_280"
"мальчик","boy","boy","people","NA","word","understands; produces",,"item_281"
"малыш","baby","baby","people","NA","word","understands; produces",,"item_282"
"дети","child","child","people","NA","word","understands; produces",,"item_283"
"дядя","uncle","uncle","people","NA","word","understands; produces",,"item_284"
"тетя","aunt","aunt","people","NA","word","understands; produces",,"item_285"
"доктор/врач","doctor","doctor","people","NA","word","understands; produces",,"item_286"
"имя ребенка","child's own name","child's own name","people","NA","word","understands; produces",,"item_287"
"имя папы","father's name","father's name","people","NA","word","understands; produces",,"item_288"
"имя мамы","mother's name","mother's name","people","NA","word","understands; produces",,"item_289"
"имена знакомых детей","friends' names","friends' names","people","NA","word","understands; produces",,"item_290"
"клички домашних животных","pet's name","pet's name","people","NA","word","understands; produces",,"item_291"
"люди","people","people","people","NA","word","understands; produces",,"item_292"
"человек","person","person","people","NA","word","understands; produces",,"item_293"
"ай-я-яй","uh oh","uh oh","games_routines","NA","word","understands; produces",,"item_294"
"брысь/кыш","don't","don't","games_routines","NA","word","understands; produces",,"item_295"
"пока","bye","bye","games_routines","NA","word","understands; produces",,"item_296"
"привет","hi","hi","games_routines","NA","word","understands; produces",,"item_297"
"на (возьми)","here you go","here (take)","games_routines","NA","word","understands; produces",,"item_298"
"надо/нужно","need","need","games_routines","NA","word","understands; produces",,"item_299"
"не буду","no","no","games_routines","NA","word","understands; produces",,"item_300"
"не хочу","no","no","games_routines","NA","word","understands; produces",,"item_301"
"да","yes","yes","games_routines","NA","word","understands; produces",,"item_302"
"нет (routine)","no","no","games_routines","NA","word","understands; produces",,"item_303"
"нельзя","don't","don't","games_routines","NA","word","understands; produces",,"item_304"
"можно","can (auxiliary)","can","games_routines","NA","word","understands; produces",,"item_305"
"спасибо","thank you","thank you","games_routines","NA","word","understands; produces",,"item_306"
"ку-ку","peekaboo","peekaboo","games_routines","NA","word","understands; produces",,"item_307"
"тю-тю","hide and seek","hide and seek","games_routines","NA","word","understands; produces",,"item_308"
"вот так!","like this","like this","games_routines","NA","word","understands; produces",,"item_309"
"кто там?","who's there","who's there","games_routines","NA","word","understands; produces",,"item_310"
"бегать/бежать","run","run","action_words","NA","word","understands; produces",,"item_311"
"бояться","be scared","scared","action_words","NA","word","understands; produces",,"item_312"
"брать/взять","take","take","action_words","NA","word","understands; produces",,"item_313"
"бросать","throw","throw","action_words","NA","word","understands; produces",,"item_314"
"включить","turn on","turn on","action_words","NA","word","understands; produces",,"item_315"
"вставать","wake","get up","action_words","NA","word","understands; produces",,"item_316"
"вытирать","wipe","wipe","action_words","NA","word","understands; produces",,"item_317"
"гулять","walk","walk","action_words","NA","word","understands; produces",,"item_318"
"дать","give","give","action_words","NA","word","understands; produces",,"item_319"
"делать","make","make","action_words","NA","word","understands; produces",,"item_320"
"дуть","blow","blow","action_words","NA","word","understands; produces",,"item_321"
"есть","eat","eat","action_words","NA","word","understands; produces",,"item_322"
"ездить/ехать","drive","drive","action_words","NA","word","understands; produces",,"item_323"
"закрыть","close","close","action_words","NA","word","understands; produces",,"item_324"
"залезть","climb","climb","action_words","NA","word","understands; produces",,"item_325"
"играть","play","play","action_words","NA","word","understands; produces",,"item_326"
"идти","go","go","action_words","NA","word","understands; produces",,"item_327"
"искать","look for","look for","action_words","NA","word","understands; produces",,"item_328"
"какать","poop","poop","action_words","NA","word","understands; produces",,"item_329"
"катать/кататься","ride","ride","action_words","NA","word","understands; produces",,"item_330"
"качать/качаться","swing (action)","swing (action)","action_words","NA","word","understands; produces",,"item_331"
"класть","put","put","action_words","NA","word","understands; produces",,"item_332"
"копать","dig","dig","action_words","NA","word","understands; produces",,"item_333"
"кормить","feed","feed","action_words","NA","word","understands; produces",,"item_334"
"купать/купаться","bathe","swim","action_words","NA","word","understands; produces",,"item_335"
"кусать/кусаться","bite","bite","action_words","NA","word","understands; produces",,"item_336"
"кушать","eat","eat","action_words","NA","word","understands; produces",,"item_337"
"лежать","lie","lie","action_words","NA","word","understands; produces",,"item_338"
"любить","love","love","action_words","NA","word","understands; produces",,"item_339"
"мыть/мыться","wash","wash","action_words","NA","word","understands; produces",,"item_340"
"принести","bring","bring","action_words","NA","word","understands; produces",,"item_341"
"обнять","hug","hug","action_words","NA","word","understands; produces",,"item_342"
"одеть","dress (action)","dress (action)","action_words","NA","word","understands; produces",,"item_343"
"открыть","open (action)","open","action_words","NA","word","understands; produces",,"item_344"
"пúсать","pee","pee","action_words","NA","word","understands; produces",,"item_345"
"падать","fall","fall","action_words","NA","word","understands; produces",,"item_346"
"петь","sing","sing","action_words","NA","word","understands; produces",,"item_347"
"пить","drink (action)","drink (action)","action_words","NA","word","understands; produces",,"item_348"
"плакать","cry","cry","action_words","NA","word","understands; produces",,"item_349"
"подметать","sweep","sweep","action_words","NA","word","understands; produces",,"item_350"
"показать","show","show","action_words","NA","word","understands; produces",,"item_351"
"положить","put","put","action_words","NA","word","understands; produces",,"item_352"
"прыгать","jump","jump","action_words","NA","word","understands; produces",,"item_353"
"прятать/прятаться","hide","hide","action_words","NA","word","understands; produces",,"item_354"
"сидеть","sit","sit","action_words","NA","word","understands; produces",,"item_355"
"слушать/слышать","hear","hear","action_words","NA","word","understands; produces",,"item_356"
"смотреть","look","look","action_words","NA","word","understands; produces",,"item_357"
"снимать","take off","take off","action_words","NA","word","understands; produces",,"item_358"
"собирать","collect","collect","action_words","NA","word","understands; produces",,"item_359"
"спать","sleep","sleep","action_words","NA","word","understands; produces",,"item_360"
"стоять","stand","stand","action_words","NA","word","understands; produces",,"item_361"
"танцевать","dance","dance","action_words","NA","word","understands; produces",,"item_362"
"хлопать","clap","clap","action_words","NA","word","understands; produces",,"item_363"
"хотеть","wanna","wanna","action_words","NA","word","understands; produces",,"item_364"
"ходить","walk","walk","action_words","NA","word","understands; produces",,"item_365"
"целовать","kiss","kiss","action_words","NA","word","understands; produces",,"item_366"
"читать","read","read","action_words","NA","word","understands; produces",,"item_367"
"большой","big","big","descriptive_words (adjectives)","NA","word","understands; produces",,"item_368"
"вкусный","tasty","tasty","descriptive_words (adjectives)","NA","word","understands; produces",,"item_369"
"голодный","hungry","hungry","descriptive_words (adjectives)","NA","word","understands; produces",,"item_370"
"голый","naked","naked","descriptive_words (adjectives)","NA","word","understands; produces",,"item_371"
"горячий","hot","hot","descriptive_words (adjectives)","NA","word","understands; produces",,"item_372"
"громкий","loud","loud","descriptive_words (adjectives)","NA","word","understands; produces",,"item_373"
"грязный","dirty","dirty","descriptive_words (adjectives)","NA","word","understands; produces",,"item_374"
"игрушечный","toy (description)","toy (description)","descriptive_words (adjectives)","NA","word","understands; produces",,"item_375"
"красивый","pretty","pretty","descriptive_words (adjectives)","NA","word","understands; produces",,"item_376"
"маленький","little (description)","little (description)","descriptive_words (adjectives)","NA","word","understands; produces",,"item_377"
"мокрый","wet (description)","wet","descriptive_words (adjectives)","NA","word","understands; produces",,"item_378"
"плохой","bad","bad","descriptive_words (adjectives)","NA","word","understands; produces",,"item_379"
"сладкий","sweet","sweet","descriptive_words (adjectives)","NA","word","understands; produces",,"item_380"
"страшный","scary","scary","descriptive_words (adjectives)","NA","word","understands; produces",,"item_381"
"теплый","warm","warm","descriptive_words (adjectives)","NA","word","understands; produces",,"item_382"
"тяжелый","heavy","heavy","descriptive_words (adjectives)","NA","word","understands; produces",,"item_383"
"холодный","cold","cold","descriptive_words (adjectives)","NA","word","understands; produces",,"item_384"
"хороший","good","good","descriptive_words (adjectives)","NA","word","understands; produces",,"item_385"
"чистый","clean (description)","clean (description)","descriptive_words (adjectives)","NA","word","understands; produces",,"item_386"
"белый","white","white","descriptive_words (adjectives)","NA","word","understands; produces",,"item_387"
"желтый","yellow","yellow","descriptive_words (adjectives)","NA","word","understands; produces",,"item_388"
"зеленый","green","green","descriptive_words (adjectives)","NA","word","understands; produces",,"item_389"
"красный","red","red","descriptive_words (adjectives)","NA","word","understands; produces",,"item_390"
"оранжевый","orange (description)","orange (description)","descriptive_words (adjectives)","NA","word","understands; produces",,"item_391"
"синий","blue","blue","descriptive_words (adjectives)","NA","word","understands; produces",,"item_392"
"черный","black","black","descriptive_words (adjectives)","NA","word","understands; produces",,"item_393"
"больно","painfully","painfully","descriptive_words (adverbs)","NA","word","understands; produces",,"item_394"
"быстро","quickly","quickly","descriptive_words (adverbs)","NA","word","understands; produces",,"item_395"
"вкусно","tastily","tastily","descriptive_words (adverbs)","NA","word","understands; produces",,"item_396"
"горячо","hotly","hotly","descriptive_words (adverbs)","NA","word","understands; produces",,"item_397"
"громко","loudly","loudly","descriptive_words (adverbs)","NA","word","understands; produces",,"item_398"
"грязно","dirtily","dirtily","descriptive_words (adverbs)","NA","word","understands; produces",,"item_399"
"красиво","beautifully","beautifully","descriptive_words (adverbs)","NA","word","understands; produces",,"item_400"
"мокро","wetly","wetly","descriptive_words (adverbs)","NA","word","understands; produces",,"item_401"
"осторожно","carefully","carefully","descriptive_words (adverbs)","NA","word","understands; produces",,"item_402"
"плохо","badly","badly","descriptive_words (adverbs)","NA","word","understands; produces",,"item_403"
"сладко","sweetly","sweetly","descriptive_words (adverbs)","NA","word","understands; produces",,"item_404"
"темно","darkly","darkly","descriptive_words (adverbs)","NA","word","understands; produces",,"item_405"
"тепло","warmly","warmly","descriptive_words (adverbs)","NA","word","understands; produces",,"item_406"
"тихо/тише","quietly","quietly","descriptive_words (adverbs)","NA","word","understands; produces",,"item_407"
"тяжело","heavily","heavily","descriptive_words (adverbs)","NA","word","understands; produces",,"item_408"
"холодно","coldly","coldly","descriptive_words (adverbs)","NA","word","understands; produces",,"item_409"
"хорошо","well (modifier)","well","descriptive_words (adverbs)","NA","word","understands; produces",,"item_410"
"чисто","cleanly","cleanly","descriptive_words (adverbs)","NA","word","understands; produces",,"item_411"
"днем","day","day","time_words","NA","word","understands; produces",,"item_412"
"ночью","night","night","time_words","NA","word","understands; produces",,"item_413"
"утром","morning","morning","time_words","NA","word","understands; produces",,"item_414"
"завтра","tomorrow","tomorrow","time_words","NA","word","understands; produces",,"item_415"
"вчера","yesterday","yesterday","time_words","NA","word","understands; produces",,"item_416"
"поздно/позже","late","late/later","time_words","NA","word","understands; produces",,"item_417"
"рано","early","early","time_words","NA","word","understands; produces",,"item_418"
"потом","later","after","time_words","NA","word","understands; produces",,"item_419"
"сейчас","now","now","time_words","NA","word","understands; produces",,"item_420"
"мне/меня","me","me","pronouns","NA","word","understands; produces",,"item_421"
"мой/моя","my","my","pronouns","NA","word","understands; produces",,"item_422"
"мы","we","us","pronouns","NA","word","understands; produces",,"item_423"
"наш","our","our","pronouns","NA","word","understands; produces",,"item_424"
"он","he","his","pronouns","NA","word","understands; produces",,"item_425"
"она","she","her","pronouns","NA","word","understands; produces",,"item_426"
"сам/сама","myself","himself/herself","pronouns","NA","word","understands; produces",,"item_427"
"твой","your","your","pronouns","NA","word","understands; produces",,"item_428"
"тебе/ты","you","you","pronouns","NA","word","understands; produces",,"item_429"
"это/этот/эти","this","this","pronouns","NA","word","understands; produces",,"item_430"
"я","i","i","pronouns","NA","word","understands; produces",,"item_431"
"где?","where (question)","where (question)","question_words","NA","word","understands; produces",,"item_432"
"какой?","which (question)","which (question)","question_words","NA","word","understands; produces",,"item_433"
"кто?","who","who","question_words","NA","word","understands; produces",,"item_434"
"куда?","where (question)","where","question_words","NA","word","understands; produces",,"item_435"
"чей?","whose","whose","question_words","NA","word","understands; produces",,"item_436"
"что?","what","what","question_words","NA","word","understands; produces",,"item_437"
"в (напр. в ведро)","in","in","locations","NA","word","understands; produces",,"item_438"
"вверх/вверху/наверх/наверху","up","up","locations","NA","word","understands; produces",,"item_439"
"вниз/внизу","down","down","locations","NA","word","understands; produces",,"item_440"
"вот","here","here","locations","NA","word","understands; produces",,"item_441"
"домой","home","home","locations","NA","word","understands; produces",,"item_442"
"здесь","here","here","locations","NA","word","understands; produces",,"item_443"
"к (напр. к маме)","to","to","locations","NA","word","understands; produces",,"item_444"
"на (напр. на столе)","on","on","locations","NA","word","understands; produces",,"item_445"
"под (напр. под стулом)","under","under","locations","NA","word","understands; produces",,"item_446"
"там","there","there","locations","NA","word","understands; produces",,"item_447"
"туда","to there","to there","locations","NA","word","understands; produces",,"item_448"
"тут","here","here","locations","NA","word","understands; produces",,"item_449"
"все","all","all","quantifiers","NA","word","understands; produces",,"item_450"
"всё (=нет кончилось)","all gone","all gone","quantifiers","NA","word","understands; produces",,"item_451"
"еще","more","more","quantifiers","NA","word","understands; produces",,"item_452"
"другой","another","another","quantifiers","NA","word","understands; produces",,"item_453"
"нет (amount)","none","not","quantifiers","NA","word","understands; produces",,"item_454"
"хватит","enough","enough","quantifiers","NA","word","understands; produces",,"item_455"
